CD_REFNIS,CD_SECTOR,TOTAL,DT_STRT_SECTOR,DT_STOP_SECTOR,OPPERVLAKKTE IN HM²,TX_DESCR_SECTOR_NL,TX_DESCR_SECTOR_FR,TX_DESCR_NL,TX_DESCR_FR,TX_DESCR_SECTOR_NLL,TX_DESCR_SECTOR_FRR,SECTOR
64025,64025A499,103,01Mar1981,31Dec9999,834.455681,FRELOUX - STRELE - VERS FOOZ,FRELOUX - STRELE - VERS FOOZ,Fexhe-le-Haut-Clocher,Fexhe-le-Haut-Clocher,FRELOUX - STRELE - VERS FOOZ,FRELOUX - STRELE - VERS FOOZ,A499
64025,64025ZZZZ,0,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Fexhe-le-Haut-Clocher,Fexhe-le-Haut-Clocher,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
64029,64029A00-,284,01Mar1981,31Dec9999,23.54322805,GEER-CENTRE,GEER-CENTRE,Geer,Geer,GEER-CENTRE,GEER-CENTRE,A00-
64029,64029A012,117,01Mar1981,31Dec9999,22.55194552,PONCIA,PONCIA,Geer,Geer,PONCIA,PONCIA,A012
64029,64029A091,11,01Mar1981,31Dec9999,250.7404748,GEER - CAMPAGNE,GEER - CAMPAGNE,Geer,Geer,GEER - CAMPAGNE,GEER - CAMPAGNE,A091
64029,64029B00-,271,01Mar1981,31Dec9999,32.85476362,BOELHE-CENTRE,BOELHE-CENTRE,Geer,Geer,BOELHE-CENTRE,BOELHE-CENTRE,B00-
64029,64029B09-,158,01Mar1981,31Dec9999,264.3474783,BOELHE-HABITATIONS DISPERSEES,BOELHE-HABITATIONS DISPERSEES,Geer,Geer,BOELHE-HABITATIONS DISPERSEES,BOELHE-HABITATIONS DISPERSEES,B09-
64029,64029B19-,8,01Mar1981,31Dec9999,80.85741404,VILLEREAU,VILLEREAU,Geer,Geer,VILLEREAU,VILLEREAU,B19-
64029,64029C00-,638,01Mar1981,31Dec9999,76.32172243,HOLLOGNE-SUR-GEER-CENTRE,HOLLOGNE-SUR-GEER-CENTRE,Geer,Geer,HOLLOGNE-SUR-GEER-CENTRE,HOLLOGNE-SUR-GEER-CENTRE,C00-
64029,64029C09-,180,01Mar1981,31Dec9999,522.1904396,HOLLOGNE-SUR-GEER - HAB. DISP.,HOLLOGNE-SUR-GEER - HAB. DISP.,Geer,Geer,HOLLOGNE-SUR-GEER - HAB. DISP.,HOLLOGNE-SUR-GEER - HAB. DISP.,C09-
64029,64029D00-,167,01Mar1981,31Dec9999,16.7298317,DARION-CENTRE,DARION-CENTRE,Geer,Geer,DARION-CENTRE,DARION-CENTRE,D00-
64029,64029D09-,35,01Mar1981,31Dec9999,139.2488516,COLIA,COLIA,Geer,Geer,COLIA,COLIA,D09-
64029,64029E00-,348,01Mar1981,31Dec9999,36.55065451,OMAL-CENTRE,OMAL-CENTRE,Geer,Geer,OMAL-CENTRE,OMAL-CENTRE,E00-
64029,64029E01-,200,01Mar1981,31Dec9999,15.23438422,BROUK,BROUK,Geer,Geer,BROUK,BROUK,E01-
64029,64029E0PN,78,01Oct2001,31Dec9999,255.5735046,OMAL-HABITATION DISPERSEES,OMAL-HABITATION DISPERSEES,Geer,Geer,OMAL-HABITATION DISPERSEES,OMAL-HABITATION DISPERSEES,E0PN
64029,64029F00-,425,01Mar1981,31Dec9999,37.60266489,LIGNEY-CENTRE,LIGNEY-CENTRE,Geer,Geer,LIGNEY-CENTRE,LIGNEY-CENTRE,F00-
64029,64029F0PN,155,01Oct2001,31Dec9999,278.6255451,LIGNEY-HABITATION DISPERSEES,LIGNEY-HABITATION DISPERSEES,Geer,Geer,LIGNEY-HABITATION DISPERSEES,LIGNEY-HABITATION DISPERSEES,F0PN
64029,64029G00-,249,01Mar1981,31Dec9999,21.61795791,LENS-SAINT-SERVAIS-CENTRE,LENS-SAINT-SERVAIS-CENTRE,Geer,Geer,LENS-SAINT-SERVAIS-CENTRE,LENS-SAINT-SERVAIS-CENTRE,G00-
64029,64029G09-,235,01Mar1981,31Dec9999,285.6999312,LENS-SAINT-SERVAIS-HAB. DISP.,LENS-SAINT-SERVAIS-HAB. DISP.,Geer,Geer,LENS-SAINT-SERVAIS-HAB. DISP.,LENS-SAINT-SERVAIS-HAB. DISP.,G09-
64029,64029ZZZZ,0,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Geer,Geer,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
64034,64034A00-,937,01Mar1981,31Dec9999,17.18229843,HANNUT-CENTRE,HANNUT-CENTRE,Hannuit,Hannut,HANNUT-CENTRE,HANNUT-CENTRE,A00-
64034,64034A010,1156,01Mar1981,31Dec9999,43.83066474,HANNUT STATION EST,HANNUT STATION EST,Hannuit,Hannut,HANNUT STATION EST,HANNUT STATION EST,A010
64034,64034A02-,1076,01Mar1981,31Dec9999,45.78444358,CENTRE S-O - COUVENT STE CROIX,CENTRE S-O - COUVENT STE CROIX,Hannuit,Hannut,CENTRE S-O - COUVENT STE CROIX,CENTRE S-O - COUVENT STE CROIX,A02-
64034,64034A03-,476,01Mar1981,31Dec9999,22.67013977,AISNE-CENTRE,AISNE-CENTRE,Hannuit,Hannut,AISNE-CENTRE,AISNE-CENTRE,A03-
64034,64034A04-,314,01Mar1981,31Dec9999,19.17129175,CENTRE NORD - ABATTOIR,CENTRE NORD - ABATTOIR,Hannuit,Hannut,CENTRE NORD - ABATTOIR,CENTRE NORD - ABATTOIR,A04-
64034,64034A052,386,01Mar1981,31Dec9999,35.33646908,QUARTIER DES DAMES,QUARTIER DES DAMES,Hannuit,Hannut,QUARTIER DES DAMES,QUARTIER DES DAMES,A052
64034,64034A0AA,410,01Oct2001,31Dec9999,66.66870316,LUXEMBOURG,LUXEMBOURG,Hannuit,Hannut,LUXEMBOURG,LUXEMBOURG,A0AA
64034,64034A0PA,394,01Oct2001,31Dec9999,415.4667111,HANNUT-HABITATIONS DISPERSEES,HANNUT-HABITATIONS DISPERSEES,Hannuit,Hannut,HANNUT-HABITATIONS DISPERSEES,HANNUT-HABITATIONS DISPERSEES,A0PA
64034,64034B000,568,01Mar1981,31Dec9999,52.61564288,AVERNAS-LE-BAUDUIN-CENTRE,AVERNAS-LE-BAUDUIN-CENTRE,Hannuit,Hannut,AVERNAS-LE-BAUDUIN-CENTRE,AVERNAS-LE-BAUDUIN-CENTRE,B000
64034,64034B090,190,01Mar1981,31Dec9999,438.7219379,AVERNAS-LE-BAUDUIN-HAB. DISP.,AVERNAS-LE-BAUDUIN-HAB. DISP.,Hannuit,Hannut,AVERNAS-LE-BAUDUIN-HAB. DISP.,AVERNAS-LE-BAUDUIN-HAB. DISP.,B090
64034,64034C00-,444,01Mar1981,31Dec9999,40.17886283,BERTREE-CENTRE,BERTREE-CENTRE,Hannuit,Hannut,BERTREE-CENTRE,BERTREE-CENTRE,C00-
64034,64034C099,146,01Mar1981,31Dec9999,852.7636631,"CAMPAGNE DE BERTREE, CRAS-AVERNAS,POUCET","CAMPAGNE DE BERTREE, CRAS-AVERNAS,POUCET",Hannuit,Hannut,"CAMPAGNE DE BERTREE, CRAS-AVERNAS,POUCET","CAMPAGNE DE BERTREE, CRAS-AVERNAS,POUCET",C099
64034,64034D00-,587,01Mar1981,31Dec9999,68.06034984,CRAS-AVERNAS-CENTRE,CRAS-AVERNAS-CENTRE,Hannuit,Hannut,CRAS-AVERNAS-CENTRE,CRAS-AVERNAS-CENTRE,D00-
64034,64034E00-,400,01Mar1981,31Dec9999,41.74717372,POUCET-CENTRE,POUCET-CENTRE,Hannuit,Hannut,POUCET-CENTRE,POUCET-CENTRE,E00-
64034,64034F00-,309,01Mar1981,31Dec9999,33.32403927,ABOLENS-CENTRE,ABOLENS-CENTRE,Hannuit,Hannut,ABOLENS-CENTRE,ABOLENS-CENTRE,F00-
64034,64034G00-,292,01Mar1981,31Dec9999,25.29107652,BLEHEN-CENTRE,BLEHEN-CENTRE,Hannuit,Hannut,BLEHEN-CENTRE,BLEHEN-CENTRE,G00-
64034,64034H000,1082,01Mar1981,31Dec9999,85.34986296,LENS-SAINT-REMY-CENTRE,LENS-SAINT-REMY-CENTRE,Hannuit,Hannut,LENS-SAINT-REMY-CENTRE,LENS-SAINT-REMY-CENTRE,H000
64034,64034H099,149,01Mar1981,31Dec9999,908.9738126,"CAMPAGNE D'ABOLENS, BLEHEN LENS-SAINT-REMY","CAMPAGNE D'ABOLENS, BLEHEN LENS-SAINT-REMY",Hannuit,Hannut,"CAMPAGNE D'ABOLENS, BLEHEN LENS-SAINT-REMY","CAMPAGNE D'ABOLENS, BLEHEN LENS-SAINT-REMY",H099
64034,64034J00-,837,01Mar1981,31Dec9999,70.11066173,VILLERS-LE-PEUPLIER-CENTRE,VILLERS-LE-PEUPLIER-CENTRE,Hannuit,Hannut,VILLERS-LE-PEUPLIER-CENTRE,VILLERS-LE-PEUPLIER-CENTRE,J00-
64034,64034J090,68,01Mar1981,31Dec9999,591.6313918,VILLERS-LE-PEUPLIER - CAMPAGNE,VILLERS-LE-PEUPLIER - CAMPAGNE,Hannuit,Hannut,VILLERS-LE-PEUPLIER - CAMPAGNE,VILLERS-LE-PEUPLIER - CAMPAGNE,J090
64034,64034K00-,453,01Mar1981,31Dec9999,37.20452154,CREHEN-CENTRE,CREHEN-CENTRE,Hannuit,Hannut,CREHEN-CENTRE,CREHEN-CENTRE,K00-
64034,64034K01-,170,01Mar1981,31Dec9999,11.42820944,CROISETTE,CROISETTE,Hannuit,Hannut,CROISETTE,CROISETTE,K01-
64034,64034K09-,266,01Mar1981,31Dec9999,430.8461457,CREHEN-CAMPAGNE,CREHEN-CAMPAGNE,Hannuit,Hannut,CREHEN-CAMPAGNE,CREHEN-CAMPAGNE,K09-
64034,64034L00-,345,01Mar1981,31Dec9999,41.5725359,TROGNEE-CENTRE,TROGNEE-CENTRE,Hannuit,Hannut,TROGNEE-CENTRE,TROGNEE-CENTRE,L00-
64034,64034L09-,14,01Mar1981,31Dec9999,298.1215073,TROGNEE - CAMPAGNE,TROGNEE - CAMPAGNE,Hannuit,Hannut,TROGNEE - CAMPAGNE,TROGNEE - CAMPAGNE,L09-
64034,64034M00-,707,01Mar1981,31Dec9999,69.79059573,AVIN-CENTRE,AVIN-CENTRE,Hannuit,Hannut,AVIN-CENTRE,AVIN-CENTRE,M00-
64034,64034M09-,70,01Mar1981,31Dec9999,598.9171925,AVIN - HABITATIONS DISPERSEES,AVIN - HABITATIONS DISPERSEES,Hannuit,Hannut,AVIN - HABITATIONS DISPERSEES,AVIN - HABITATIONS DISPERSEES,M09-
64034,64034N000,432,01Mar1981,31Dec9999,48.15862981,MOXHE-CENTRE,MOXHE-CENTRE,Hannuit,Hannut,MOXHE-CENTRE,MOXHE-CENTRE,N000
64034,64034N01-,250,01Mar1981,31Dec9999,21.23412076,MOHERON,MOHERON,Hannuit,Hannut,MOHERON,MOHERON,N01-
64034,64034N022,160,01Mar1981,31Dec9999,16.27698627,L'EMPEREUR,L'EMPEREUR,Hannuit,Hannut,L'EMPEREUR,L'EMPEREUR,N022
64034,64034N091,63,01Mar1981,31Dec9999,352.6518815,MOXHE - HABITATIONS DISPERSEES,MOXHE - HABITATIONS DISPERSEES,Hannuit,Hannut,MOXHE - HABITATIONS DISPERSEES,MOXHE - HABITATIONS DISPERSEES,N091
64034,64034P00-,1178,01Mar1981,31Dec9999,91.84385664,THISNES-CENTRE,THISNES-CENTRE,Hannuit,Hannut,THISNES-CENTRE,THISNES-CENTRE,P00-
64034,64034P01-,198,01Mar1981,31Dec9999,28.09753787,ROUTE DE JANDRAIN,ROUTE DE JANDRAIN,Hannuit,Hannut,ROUTE DE JANDRAIN,ROUTE DE JANDRAIN,P01-
64034,64034P09-,105,01Mar1981,31Dec9999,867.9761488,THISNES-HABITATIONS DISPERSEES,THISNES-HABITATIONS DISPERSEES,Hannuit,Hannut,THISNES-HABITATIONS DISPERSEES,THISNES-HABITATIONS DISPERSEES,P09-
64034,64034R00-,585,01Mar1981,31Dec9999,56.9887501,MERDORP-CENTRE,MERDORP-CENTRE,Hannuit,Hannut,MERDORP-CENTRE,MERDORP-CENTRE,R00-
64034,64034R09-,174,01Mar1981,31Dec9999,516.78382,MERDORP-HABITATIONS DISPERSEES,MERDORP-HABITATIONS DISPERSEES,Hannuit,Hannut,MERDORP-HABITATIONS DISPERSEES,MERDORP-HABITATIONS DISPERSEES,R09-
64034,64034S00-,617,01Mar1981,31Dec9999,57.91007909,GRAND-HALLET-CENTRE,GRAND-HALLET-CENTRE,Hannuit,Hannut,GRAND-HALLET-CENTRE,GRAND-HALLET-CENTRE,S00-
64034,64034S099,386,01Mar1981,31Dec9999,1135.016694,GRAND-HALLET-HABITATIONS DISP.,GRAND-HALLET-HABITATIONS DISP.,Hannuit,Hannut,GRAND-HALLET-HABITATIONS DISP.,GRAND-HALLET-HABITATIONS DISP.,S099
64034,64034S10-,366,01Mar1981,31Dec9999,44.9528758,PETIT-HALLET,PETIT-HALLET,Hannuit,Hannut,PETIT-HALLET,PETIT-HALLET,S10-
64034,64034S20-,263,01Mar1981,31Dec9999,48.81730644,WANSIN,WANSIN,Hannuit,Hannut,WANSIN,WANSIN,S20-
64034,64034ZZZZ,3,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Hannuit,Hannut,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
64047,64047A001,1019,01Mar1981,31Dec9999,96.68568885,LINCENT-CENTRE,LINCENT-CENTRE,Lijsem,Lincent,LINCENT-CENTRE,LINCENT-CENTRE,A001
64047,64047A01-,208,01Mar1981,31Dec9999,27.09333946,LINCENT - STATION,LINCENT - STATION,Lijsem,Lincent,LINCENT - STATION,LINCENT - STATION,A01-
64047,64047A022,430,01Mar1981,31Dec9999,31.04766764,LA BRUYERE,LA BRUYERE,Lijsem,Lincent,LA BRUYERE,LA BRUYERE,A022
64047,64047A09-,61,01Mar1981,31Dec9999,586.4270598,LINCENT - CAMPAGNE,LINCENT - CAMPAGNE,Lijsem,Lincent,LINCENT - CAMPAGNE,LINCENT - CAMPAGNE,A09-
64047,64047B00-,458,01Mar1981,31Dec9999,36.18281948,PELLAINES-CENTRE,PELLAINES-CENTRE,Lijsem,Lincent,PELLAINES-CENTRE,PELLAINES-CENTRE,B00-
64047,64047B09-,29,01Mar1981,31Dec9999,230.6375045,PELLAINES - HABITATIONS DISP.,PELLAINES - HABITATIONS DISP.,Lijsem,Lincent,PELLAINES - HABITATIONS DISP.,PELLAINES - HABITATIONS DISP.,B09-
64047,64047C000,1046,01Mar1981,31Dec9999,67.61448514,RACOUR-CENTRE,RACOUR-CENTRE,Lijsem,Lincent,RACOUR-CENTRE,RACOUR-CENTRE,C000
64047,64047C090,100,01Mar1981,31Dec9999,397.6415849,RACOUR-HABITATIONS DISPERSEES,RACOUR-HABITATIONS DISPERSEES,Lijsem,Lincent,RACOUR-HABITATIONS DISPERSEES,RACOUR-HABITATIONS DISPERSEES,C090
64047,64047ZZZZ,0,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Lijsem,Lincent,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
64056,64056A000,974,01Mar1981,31Dec9999,61.07395464,OREYE-CENTRE,OREYE-CENTRE,Oerle,Oreye,OREYE-CENTRE,OREYE-CENTRE,A000
64056,64056A012,259,01Mar1981,31Dec9999,21.97251678,RAMKIN,RAMKIN,Oerle,Oreye,RAMKIN,RAMKIN,A012
64056,64056A099,242,01Mar1981,31Dec9999,815.3934135,OREYE-HABITATIONS DISPERSEES,OREYE-HABITATIONS DISPERSEES,Oerle,Oreye,OREYE-HABITATIONS DISPERSEES,OREYE-HABITATIONS DISPERSEES,A099
64056,64056A10-,462,01Mar1981,31Dec9999,68.55199118,OTRANGE-CENTRE,OTRANGE-CENTRE,Oerle,Oreye,OTRANGE-CENTRE,OTRANGE-CENTRE,A10-
64056,64056A20-,319,01Mar1981,31Dec9999,33.92743885,LENS-SUR-GEER-CENTRE,LENS-SUR-GEER-CENTRE,Oerle,Oreye,LENS-SUR-GEER-CENTRE,LENS-SUR-GEER-CENTRE,A20-
64056,64056A211,79,01Mar1981,31Dec9999,17.9126924,COKELETTE,COKELETTE,Oerle,Oreye,COKELETTE,COKELETTE,A211
64056,64056A30-,375,01Mar1981,31Dec9999,35.72848808,GRANDVILLE-CENTRE,GRANDVILLE-CENTRE,Oerle,Oreye,GRANDVILLE-CENTRE,GRANDVILLE-CENTRE,A30-
64056,64056A399,576,01Mar1981,31Dec9999,810.1784761,CAMPAGNE NORD,CAMPAGNE NORD,Oerle,Oreye,CAMPAGNE NORD,CAMPAGNE NORD,A399
64056,64056A40-,539,01Mar1981,31Dec9999,46.33805278,BERGILERS-CENTRE,BERGILERS-CENTRE,Oerle,Oreye,BERGILERS-CENTRE,BERGILERS-CENTRE,A40-
64056,64056A41-,200,01Mar1981,31Dec9999,38.62808497,MALPA,MALPA,Oerle,Oreye,MALPA,MALPA,A41-
64056,64056ZZZZ,0,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Oerle,Oreye,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
64063,6406310PQ,48,01Oct2001,31Dec9999,28.84110063,QUARTIER DE LANTREMANGE,QUARTIER DE LANTREMANGE,Remicourt,Remicourt,QUARTIER DE LANTREMANGE,QUARTIER DE LANTREMANGE,10PQ
64063,6406320PQ,52,01Oct2001,31Dec9999,63.25271101,GARE DE MOMALLE,GARE DE MOMALLE,Remicourt,Remicourt,GARE DE MOMALLE,GARE DE MOMALLE,20PQ
64063,64063A009,1701,01Mar1981,31Dec9999,106.6146689,REMICOURT-CENTRE,REMICOURT-CENTRE,Remicourt,Remicourt,REMICOURT-CENTRE,REMICOURT-CENTRE,A009
64063,64063A099,79,01Mar1981,31Dec9999,412.2575276,TIER DE MOMALLE - FICHELE,TIER DE MOMALLE - FICHELE,Remicourt,Remicourt,TIER DE MOMALLE - FICHELE,TIER DE MOMALLE - FICHELE,A099
64063,64063B000,644,01Mar1981,31Dec9999,67.01925908,LAMINE-CENTRE,LAMINE-CENTRE,Remicourt,Remicourt,LAMINE-CENTRE,LAMINE-CENTRE,B000
64063,64063B099,55,01Mar1981,31Dec9999,179.1406426,LAMINE - REMICOURT-OUEST,LAMINE - REMICOURT-OUEST,Remicourt,Remicourt,LAMINE - REMICOURT-OUEST,LAMINE - REMICOURT-OUEST,B099
64063,64063C00-,845,01Mar1981,31Dec9999,68.45797736,POUSSET-CENTRE,POUSSET-CENTRE,Remicourt,Remicourt,POUSSET-CENTRE,POUSSET-CENTRE,C00-
64063,64063C0PN,92,01Oct2001,31Dec9999,385.5148551,CAMPAGNE DE POUSSET,CAMPAGNE DE POUSSET,Remicourt,Remicourt,CAMPAGNE DE POUSSET,CAMPAGNE DE POUSSET,C0PN
64063,64063D00-,1125,01Mar1981,31Dec9999,80.95375404,HODEIGE-CENTRE,HODEIGE-CENTRE,Remicourt,Remicourt,HODEIGE-CENTRE,HODEIGE-CENTRE,D00-
64063,64063D082,0,01Mar1981,31Dec9999,104.3022447,CAMPAGNE-EST,CAMPAGNE-EST,Remicourt,Remicourt,CAMPAGNE-EST,CAMPAGNE-EST,D082
64063,64063D091,1,01Mar1981,31Dec9999,82.61754433,CAMPAGNE-OUEST,CAMPAGNE-OUEST,Remicourt,Remicourt,CAMPAGNE-OUEST,CAMPAGNE-OUEST,D091
64063,64063E000,1345,01Mar1981,31Dec9999,111.4568828,MOMALLE-CENTRE,MOMALLE-CENTRE,Remicourt,Remicourt,MOMALLE-CENTRE,MOMALLE-CENTRE,E000
64063,64063E090,73,01Mar1981,31Dec9999,592.2904591,MOMALLE - CAMPAGNE,MOMALLE - CAMPAGNE,Remicourt,Remicourt,MOMALLE - CAMPAGNE,MOMALLE - CAMPAGNE,E090
64063,64063ZZZZ,2,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Remicourt,Remicourt,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
64065,64065A00-,484,01Mar1981,31Dec9999,39.3252645,SAINT-GEORGES-CENTRE,SAINT-GEORGES-CENTRE,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,SAINT-GEORGES-CENTRE,SAINT-GEORGES-CENTRE,A00-
64065,64065A090,838,01Mar1981,31Dec9999,301.696318,SAINT-GEORGES - HAB. DISP.,SAINT-GEORGES - HAB. DISP.,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,SAINT-GEORGES - HAB. DISP.,SAINT-GEORGES - HAB. DISP.,A090
64065,64065A100,335,01Mar1981,31Dec9999,36.87469662,SUR-LES-BOIS-CENTRE,SUR-LES-BOIS-CENTRE,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,SUR-LES-BOIS-CENTRE,SUR-LES-BOIS-CENTRE,A100
64065,64065A1PP,259,01Oct2001,31Dec9999,101.0902857,SUR-LES-BOIS,SUR-LES-BOIS,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,SUR-LES-BOIS,SUR-LES-BOIS,A1PP
64065,64065A200,782,01Mar1981,31Dec9999,54.67692828,WARFUSEE-CENTRE,WARFUSEE-CENTRE,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,WARFUSEE-CENTRE,WARFUSEE-CENTRE,A200
64065,64065A210,1482,01Mar1981,31Dec9999,74.74998102,STOCKAY-CENTRE,STOCKAY-CENTRE,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,STOCKAY-CENTRE,STOCKAY-CENTRE,A210
64065,64065A220,951,01Mar1981,31Dec9999,45.68116222,STOCKAY-SUD-EST,STOCKAY-SUD-EST,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,STOCKAY-SUD-EST,STOCKAY-SUD-EST,A220
64065,64065A290,483,01Mar1981,31Dec9999,472.8097541,WARFUSEE - STOCKAY - HAB.DISP.,WARFUSEE - STOCKAY - HAB.DISP.,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,WARFUSEE - STOCKAY - HAB.DISP.,WARFUSEE - STOCKAY - HAB.DISP.,A290
64065,64065A300,459,01Mar1981,31Dec9999,42.31331886,YERNAWE-CENTRE,YERNAWE-CENTRE,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,YERNAWE-CENTRE,YERNAWE-CENTRE,A300
64065,64065A390,94,01Mar1981,31Dec9999,159.0412624,YERNAWE - HABITATIONS DISP.,YERNAWE - HABITATIONS DISP.,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,YERNAWE - HABITATIONS DISP.,YERNAWE - HABITATIONS DISP.,A390
64065,64065A400,340,01Mar1981,31Dec9999,28.38803515,DOMMARTIN-CENTRE,DOMMARTIN-CENTRE,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,DOMMARTIN-CENTRE,DOMMARTIN-CENTRE,A400
64065,64065A490,174,01Mar1981,31Dec9999,492.1653701,DOMMARTIN - HABITATIONS DISP.,DOMMARTIN - HABITATIONS DISP.,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,DOMMARTIN - HABITATIONS DISP.,DOMMARTIN - HABITATIONS DISP.,A490
64065,64065A59-,232,01Mar1981,31Dec9999,73.4792428,TAMBOUR,TAMBOUR,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,TAMBOUR,TAMBOUR,A59-
64065,64065A67-,154,01Mar1981,31Dec9999,131.6470639,LA MALLIEUE,LA MALLIEUE,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,LA MALLIEUE,LA MALLIEUE,A67-
64065,64065A77-,128,01Mar1981,31Dec9999,38.87122052,MALLIEUE (HERMALLE),MALLIEUE (HERMALLE),Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,MALLIEUE (HERMALLE),MALLIEUE (HERMALLE),A77-
64065,64065ZZZZ,0,01Mar1981,31Dec9999,0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
64074,6407410PQ,38,01Oct2001,31Dec9999,26.28803143,VILS BIDARS,VILS BIDARS,Borgworm,Waremme,VILS BIDARS,VILS BIDARS,10PQ
64074,64074A00-,1751,01Mar1981,31Dec9999,30.29487401,WAREMME-CENTRE,WAREMME-CENTRE,Borgworm,Waremme,WAREMME-CENTRE,WAREMME-CENTRE,A00-
64074,64074A011,1556,01Mar1981,31Dec9999,72.23796578,WAREMME-CENTRE EST,WAREMME-CENTRE EST,Borgworm,Waremme,WAREMME-CENTRE EST,WAREMME-CENTRE EST,A011
64074,64074A030,1420,01Mar1981,31Dec9999,46.13787136,QUARTIER DU PONT,QUARTIER DU PONT,Borgworm,Waremme,QUARTIER DU PONT,QUARTIER DU PONT,A030
64074,64074A072,27,01Mar1981,31Dec9999,105.3252582,ZONING INDUSTRIEL,ZONING INDUSTRIEL,Borgworm,Waremme,ZONING INDUSTRIEL,ZONING INDUSTRIEL,A072
64074,64074A0AA,459,01Oct2001,31Dec9999,13.77552922,ALOUETTES,ALOUETTES,Borgworm,Waremme,ALOUETTES,ALOUETTES,A0AA
64074,64074A0PA,750,01Oct2001,31Dec9999,204.4067917,HAUTE WEGGE-COSTALE-MOISSONS,HAUTE WEGGE-COSTALE-MOISSONS,Borgworm,Waremme,HAUTE WEGGE-COSTALE-MOISSONS,HAUTE WEGGE-COSTALE-MOISSONS,A0PA
64074,64074A10-,288,01Mar1981,31Dec9999,22.66848972,PETIT-AXHE,PETIT-AXHE,Borgworm,Waremme,PETIT-AXHE,PETIT-AXHE,A10-
64074,64074A199,72,01Mar1981,31Dec9999,139.3247567,SELYS FROIDEBISE,SELYS FROIDEBISE,Borgworm,Waremme,SELYS FROIDEBISE,SELYS FROIDEBISE,A199
64074,64074A201,2436,01Mar1981,31Dec9999,103.6472863,RUE DE HUY,RUE DE HUY,Borgworm,Waremme,RUE DE HUY,RUE DE HUY,A201
64074,64074A212,828,01Mar1981,31Dec9999,51.10006894,LONGCHAMPS ETENDU,LONGCHAMPS ETENDU,Borgworm,Waremme,LONGCHAMPS ETENDU,LONGCHAMPS ETENDU,A212
64074,64074A289,85,01Mar1981,31Dec9999,760.1630897,"CAMPAGNE DES TOMBES,DE BOVENISTER, DE GERAIDMONT","CAMPAGNE DES TOMBES,DE BOVENISTER, DE GERAIDMONT",Borgworm,Waremme,"CAMPAGNE DES TOMBES,DE BOVENISTER, DE GERAIDMONT","CAMPAGNE DES TOMBES,DE BOVENISTER, DE GERAIDMONT",A289
64074,64074A302,1590,01Mar1981,31Dec9999,43.32991422,CHAMPANETTE,CHAMPANETTE,Borgworm,Waremme,CHAMPANETTE,CHAMPANETTE,A302
64074,64074B000,1074,01Mar1981,31Dec9999,79.09413242,OLEYE-CENTRE,OLEYE-CENTRE,Borgworm,Waremme,OLEYE-CENTRE,OLEYE-CENTRE,B000
